run,seconds
0,0.018838
0,0.017914
0,0.016967
0,0.022687
0,0.020073
0,0.015833
0,0.017883
0,0.016878
0,0.017202
0,0.021741
0,0.018189
0,0.018806
0,0.017167
0,0.019456
0,0.021489
0,0.020084
0,0.019910
0,0.017071
0,0.029004
0,0.025188
0,0.018079
0,0.026626
0,0.025694
0,0.025256
0,0.018264
0,0.019546
0,0.016022
0,0.018228
0,0.023536
0,0.016813
0,0.017657
0,0.022754
0,0.018928
0,0.028462
0,0.022937
0,0.020461
0,0.029111
0,0.023071
0,0.018289
0,0.017673
0,0.018403
0,0.017511
0,0.016167
0,0.024827
0,0.016953
0,0.018844
0,0.017206
0,0.017573
0,0.021958
0,0.019766
0,0.021414
0,0.026685
0,0.024050
0,0.022720
0,0.019122
0,0.018176
0,0.025140
0,0.023553
0,0.021248
0,0.018741
0,0.020151
0,0.021248
0,0.024615
0,0.019866
0,0.020194
0,0.017269
0,0.021003
0,0.021131
0,0.016571
0,0.019230
0,0.021766
0,0.026174
0,0.023645
0,0.021329
0,0.020066
0,0.027080
0,0.021533
0,0.017257
0,0.018969
0,0.020267
0,0.017712
0,0.020384
0,0.020608
0,0.022320
0,0.022382
0,0.017383
0,0.019287
0,0.019748
0,0.022293
0,0.025780
0,0.024146
0,0.020575
0,0.017065
0,0.017312
0,0.024815
0,0.021224
0,0.024306
0,0.019393
0,0.018102
0,0.034342
0,0.024450
0,0.018372
0,0.016816
0,0.019650
0,0.017977
0,0.018517
0,0.017157
0,0.019715
0,0.018041
0,0.019397
0,0.019570
0,0.020711
0,0.018481
0,0.019733
0,0.025565
0,0.022702
0,0.020338
0,0.015721
0,0.016851
0,0.019999
0,0.019665
0,0.022457
0,0.022313
0,0.019463
0,0.019549
0,0.019656
0,0.019698
0,0.017892
0,0.017956
0,0.018500
0,0.017702
0,0.020775
0,0.018374
0,0.017774
0,0.025982
0,0.027213
0,0.025682
0,0.021444
0,0.020585
0,0.021291
0,0.020250
0,0.020326
0,0.020067
0,0.027748
0,0.025391
0,0.018200
0,0.018886
0,0.018647
0,0.018313
0,0.019876
0,0.017782
0,0.018555
0,0.017866
0,0.029841
0,0.023396
0,0.018329
0,0.020212
0,0.019466
0,0.018746
0,0.020749
0,0.018428
0,0.019316
0,0.018151
0,0.017932
0,0.025541
0,0.022948
0,0.029091
0,0.021688
0,0.021906
0,0.032939
0,0.024411
0,0.029565
0,0.021582
0,0.021528
0,0.029026
0,0.027271
0,0.022493
0,0.019590
0,0.018741
0,0.017279
0,0.017405
0,0.019392
0,0.019132
0,0.018346
0,0.018167
0,0.017300
0,0.020334
0,0.017602
0,0.018895
0,0.020568
0,0.024933
0,0.023715
0,0.020183
0,0.018295
0,0.019725
0,0.018766
0,0.022114
0,0.026878
0,0.023106
0,0.020907
0,0.018304
0,0.021746
0,0.018046
0,0.016136
0,0.017531
0,0.017346
0,0.019120
0,0.022479
0,0.025353
0,0.028663
0,0.021481
0,0.017927
0,0.017170
0,0.018481
0,0.018453
0,0.018613
0,0.019791
0,0.016139
0,0.020006
0,0.018150
0,0.017636
0,0.018801
0,0.018933
0,0.016637
0,0.018763
0,0.024156
0,0.024684
0,0.022275
0,0.019286
0,0.019064
0,0.025148
0,0.020153
0,0.020543
0,0.020757
0,0.020200
0,0.025027
0,0.025934
0,0.021801
0,0.018403
0,0.018184
0,0.019044
0,0.017679
0,0.016582
0,0.017229
0,0.017950
0,0.016209
0,0.022173
0,0.018168
0,0.017876
0,0.016714
0,0.027593
0,0.024230
0,0.020085
0,0.019227
0,0.021084
0,0.018061
0,0.021687
0,0.019145
0,0.021020
0,0.029635
0,0.022444
0,0.020097
0,0.018983
0,0.017098
0,0.019009
0,0.020425
0,0.019477
0,0.021497
0,0.019318
0,0.032107
0,0.031511
0,0.021711
0,0.017350
0,0.018458
0,0.021738
0,0.016749
0,0.017464
0,0.022308
0,0.021748
0,0.020529
0,0.018197
0,0.017143
0,0.017547
0,0.017672
0,0.022782
0,0.020199
0,0.017756
0,0.019240
0,0.019818
0,0.038102
0,0.025642
0,0.020372
0,0.017119
0,0.018928
0,0.017818
0,0.015999
0,0.017841
0,0.016838
0,0.023065
0,0.023290
0,0.024395
0,0.022477
0,0.021749
0,0.020395
0,0.017106
0,0.018488
0,0.018592
0,0.018049
0,0.028501
0,0.019914
0,0.019063
0,0.021179
0,0.018769
0,0.019549
0,0.019020
0,0.017407
0,0.018333
0,0.020559
0,0.028762
0,0.021367
0,0.019603
0,0.019969
0,0.019005
0,0.019899
0,0.015998
0,0.017692
0,0.024269
0,0.034902
0,0.023510
0,0.021092
0,0.017395
0,0.018218
0,0.019329
0,0.020489
0,0.018030
0,0.020045
0,0.016872
0,0.020040
0,0.021884
0,0.017030
0,0.018817
0,0.019833
0,0.017225
0,0.022366
0,0.017305
0,0.021036
0,0.030398
0,0.028279
0,0.021844
0,0.018666
0,0.020930
0,0.018890
0,0.018329
0,0.017272
0,0.018547
0,0.020294
0,0.016670
0,0.019129
0,0.019285
0,0.018316
0,0.017338
0,0.019890
0,0.018519
0,0.019541
0,0.024413
0,0.022111
0,0.021685
0,0.030554
0,0.020375
0,0.017736
0,0.016738
0,0.019401
0,0.023354
0,0.024914
0,0.023336
0,0.019718
0,0.016700
0,0.023526
0,0.017376
0,0.018184
0,0.019217
0,0.019065
0,0.021549
0,0.024227
0,0.024532
0,0.018523
0,0.029943
0,0.022670
0,0.024346
0,0.022658
0,0.018280
0,0.021368
0,0.020749
0,0.019713
0,0.019359
0,0.017163
0,0.021882
0,0.019994
0,0.019095
0,0.016919
0,0.022203
0,0.020326
0,0.018127
0,0.017898
0,0.020473
0,0.036733
0,0.027228
0,0.017818
0,0.016525
0,0.018470
0,0.019223
0,0.016010
0,0.017591
0,0.017111
0,0.017982
0,0.020223
0,0.021068
0,0.023705
0,0.024643
0,0.021480
0,0.019102
0,0.018194
0,0.019032
0,0.016381
0,0.018325
0,0.028651
0,0.018381
0,0.018112
0,0.017019
0,0.018674
0,0.023100
0,0.018381
0,0.016906
0,0.020181
0,0.020701
0,0.028599
0,0.022581
0,0.022919
0,0.018658
0,0.017849
0,0.020148
0,0.025796
0,0.017952
0,0.016913
0,0.018369
0,0.032463
0,0.029610
0,0.021498
0,0.018609
0,0.020037
0,0.017118
0,0.018585
0,0.017324
0,0.016904
0,0.023133
0,0.018713
0,0.017265
0,0.018408
0,0.016798
0,0.018740
0,0.019132
0,0.018397
0,0.020726
0,0.024657
0,0.032255
0,0.024724
0,0.020100
0,0.016857
0,0.017666
0,0.019683
0,0.018781
0,0.020212
0,0.019649
0,0.024730
0,0.029220
0,0.020971
0,0.020602
0,0.016731
0,0.019698
0,0.020763
0,0.017618
0,0.020455
0,0.016004
0,0.018870
0,0.029152
0,0.019113
0,0.019265
0,0.020321
0,0.019488
0,0.020010
0,0.017107
0,0.016857
0,0.019331
0,0.019790
0,0.023246
0,0.026202
0,0.024291
0,0.022573
0,0.020549
0,0.021454
0,0.017828
0,0.020526
0,0.017677
0,0.029725
0,0.017655
0,0.016574
0,0.021704
0,0.027482
0,0.025090
0,0.018514
0,0.016603
0,0.018992
0,0.018917
0,0.019455
0,0.020144
0,0.017760
0,0.017153
0,0.019601
0,0.019337
0,0.020565
0,0.019914
0,0.027381
0,0.027251
0,0.025964
0,0.023799
0,0.023687
0,0.024738
0,0.017318
0,0.018962
0,0.016748
0,0.019352
0,0.021191
0,0.018290
0,0.019678
0,0.023617
0,0.025608
0,0.022016
0,0.018811
0,0.019607
0,0.017025
0,0.018763
0,0.028884
0,0.022877
0,0.025772
0,0.022836
0,0.018344
0,0.018960
0,0.017280
0,0.019034
0,0.030250
0,0.022048
0,0.017358
0,0.017949
0,0.018114
0,0.018781
0,0.020289
0,0.018525
0,0.019609
0,0.019423
0,0.018416
0,0.020109
0,0.029213
0,0.022637
0,0.018188
0,0.016833
0,0.019787
0,0.020122
0,0.022210
0,0.020053
0,0.017525
0,0.019910
0,0.016475
0,0.017119
0,0.018825
0,0.020327
0,0.020684
0,0.020557
0,0.017037
0,0.021249
0,0.016895
0,0.019044
0,0.027406
0,0.019829
0,0.022565
0,0.016540
0,0.018737
0,0.018986
0,0.015663
0,0.018470
0,0.017127
0,0.018928
0,0.021057
0,0.018503
0,0.017495
0,0.019150
0,0.020194
0,0.020537
0,0.017132
0,0.018864
0,0.019021
0,0.019073
0,0.019798
0,0.030746
0,0.019614
0,0.026637
0,0.019900
0,0.021835
0,0.017461
0,0.027797
0,0.021603
0,0.019517
0,0.020332
0,0.017609
0,0.020010
0,0.017629
0,0.016015
0,0.020494
0,0.018097
0,0.020054
0,0.028693
0,0.032683
0,0.019228
0,0.018434
0,0.019534
0,0.017677
0,0.020442
0,0.019148
0,0.018832
0,0.018986
0,0.016828
0,0.021319
0,0.020026
0,0.018381
0,0.020634
0,0.017334
0,0.016860
0,0.021239
0,0.018318
0,0.019586
0,0.017456
0,0.020286
0,0.028068
0,0.018213
0,0.016727
0,0.020863
0,0.018148
0,0.020649
0,0.020873
0,0.027825
0,0.023544
0,0.020991
0,0.019831
0,0.016923
0,0.015936
0,0.019267
0,0.019579
0,0.020460
0,0.017459
0,0.017442
0,0.021101
0,0.034875
0,0.024835
0,0.021026
0,0.019904
0,0.018001
0,0.021243
0,0.019270
0,0.018867
0,0.016229
0,0.026111
0,0.020806
0,0.020908
0,0.020938
0,0.020889
0,0.021700
0,0.018053
0,0.018512
0,0.018493
0,0.022192
0,0.034099
0,0.023600
0,0.018981
0,0.018536
0,0.019482
0,0.020197
0,0.016792
0,0.017019
0,0.017192
0,0.022056
0,0.025147
0,0.024503
0,0.019528
0,0.018306
0,0.020657
0,0.021915
0,0.018273
0,0.015837
0,0.018053
0,0.017976
0,0.029321
0,0.021802
0,0.018826
0,0.019438
0,0.019651
0,0.019115
0,0.018001
0,0.021538
0,0.020513
0,0.027435
0,0.022559
0,0.021865
0,0.019025
0,0.017928
0,0.019689
0,0.015787
0,0.021119
0,0.018198
0,0.017660
0,0.021438
0,0.032875
0,0.025895
0,0.019881
0,0.022560
0,0.018718
0,0.017315
0,0.020772
0,0.015827
0,0.016569
0,0.021445
0,0.016695
0,0.019328
0,0.018276
0,0.016368
0,0.023151
0,0.015992
0,0.016435
0,0.021795
0,0.020074
0,0.032079
0,0.025650
0,0.020643
0,0.017317
0,0.016123
0,0.019075
0,0.016381
0,0.016389
0,0.017416
0,0.016599
0,0.018993
0,0.028079
0,0.023973
0,0.021422
0,0.018641
0,0.021406
0,0.018402
0,0.017621
0,0.017460
0,0.018468
0,0.020055
0,0.030232
0,0.023216
0,0.021437
0,0.019453
0,0.020273
0,0.019572
0,0.026471
0,0.019911
0,0.023009
0,0.021249
0,0.021199
0,0.022078
0,0.020954
0,0.024544
0,0.016664
0,0.017471
0,0.017913
0,0.018153
0,0.034050
0,0.026328
0,0.019477
0,0.019446
0,0.018558
0,0.019110
0,0.017667
0,0.025095
0,0.018028
0,0.022458
0,0.016729
0,0.019320
0,0.020092
0,0.024059
0,0.020679
0,0.021521
0,0.019280
0,0.018723
0,0.020319
0,0.021307
0,0.025989
0,0.018764
0,0.019080
0,0.020021
0,0.020924
0,0.019811
0,0.018316
0,0.018135
0,0.020295
0,0.019166
0,0.017230
0,0.017135
0,0.017011
0,0.018614
0,0.017704
0,0.020091
0,0.021583
0,0.020034
0,0.022043
0,0.025758
0,0.028231
0,0.020504
0,0.021438
0,0.019730
0,0.018326
0,0.018136
0,0.025861
0,0.027500
0,0.021530
0,0.016588
0,0.022019
0,0.017180
0,0.017100
0,0.019042
0,0.018132
0,0.020481
0,0.025195
0,0.020726
0,0.019896
0,0.028220
0,0.028083
0,0.023757
0,0.022380
0,0.017962
0,0.021354
0,0.021030
0,0.017323
0,0.022261
0,0.016877
0,0.020125
0,0.017976
0,0.020409
0,0.024299
0,0.016459
0,0.018973
0,0.018990
0,0.018181
0,0.028938
0,0.030782
0,0.020468
0,0.017454
0,0.015966
0,0.019478
0,0.017156
0,0.018675
0,0.018740
0,0.020274
0,0.020434
0,0.016087
0,0.017486
0,0.024077
0,0.028778
0,0.024784
0,0.018522
0,0.019833
0,0.016433
0,0.017484
0,0.020122
0,0.026472
0,0.020249
0,0.016238
0,0.017730
0,0.019415
0,0.018247
0,0.017397
0,0.016671
0,0.021373
0,0.021665
0,0.017003
0,0.020372
0,0.027816
0,0.022254
0,0.023806
0,0.019411
0,0.016820
0,0.018501
0,0.018199
0,0.020087
0,0.023956
0,0.019250
0,0.024857
0,0.026109
0,0.022701
0,0.016829
0,0.019421
0,0.016998
0,0.019117
0,0.019891
0,0.018808
0,0.017461
0,0.017419
0,0.022006
0,0.019312
0,0.018848
0,0.019327
0,0.018206
0,0.017749
0,0.019953
0,0.033196
0,0.025945
0,0.020676
0,0.021772
0,0.017593
0,0.017888
0,0.016120
0,0.019582
0,0.017754
0,0.021369
0,0.023060
0,0.026862
0,0.019835
0,0.019502
0,0.020501
0,0.019230
0,0.018027
0,0.020031
0,0.021008
0,0.023557
0,0.024303
0,0.017093
0,0.019508
0,0.019701
0,0.020254
0,0.017160
0,0.018403
0,0.019990
0,0.019211
0,0.020568
0,0.021009
0,0.024311
0,0.024165
0,0.021298
0,0.018000
0,0.019608
0,0.017551
0,0.018485
0,0.020000
0,0.027341
0,0.022561
0,0.025011
0,0.025490
0,0.023672
0,0.017384
0,0.018080
0,0.019076
0,0.019427
0,0.018947
0,0.018630
0,0.018890
0,0.019835
0,0.021752
0,0.018714
0,0.020932
0,0.018258
0,0.019452
0,0.020806
0,0.025697
0,0.027483
0,0.023025
0,0.024985
0,0.019035
0,0.020167
0,0.020002
0,0.017027
0,0.020132
0,0.016431
0,0.016788
0,0.020348
0,0.022844
0,0.027707
0,0.022502
0,0.018122
0,0.018238
0,0.017145
0,0.022023
0,0.021788
0,0.032944
0,0.020337
0,0.024508
0,0.016057
0,0.018315
0,0.026254
0,0.022639
0,0.021154
0,0.017651
0,0.019990
0,0.018416
0,0.017942
0,0.020546
0,0.017953
0,0.017085
0,0.026616
0,0.017694
0,0.019553
0,0.016564
0,0.028039
0,0.021504
0,0.017309
0,0.021451
0,0.018106
0,0.016121
0,0.017443
0,0.016889
0,0.017129
0,0.021898
0,0.016588
0,0.021219
0,0.018469
0,0.019266
0,0.020875
0,0.017197
0,0.018815
0,0.018418
0,0.019175
0,0.021077
0,0.016432
0,0.027240
0,0.020729
0,0.018971
0,0.022056
0,0.017156
0,0.018767
0,0.022366
0,0.018070
0,0.021688
0,0.018326
0,0.020145
0,0.020925
0,0.017139
0,0.019586
0,0.020132
0,0.019361
0,0.017319
0,0.020156
0,0.018566
0,0.018533
0,0.023145
0,0.018119
0,0.020372
0,0.019311
0,0.019316
0,0.020609
0,0.028027
0,0.021559
0,0.022332
0,0.019141
0,0.019908
0,0.020099
0,0.017246
0,0.022277
0,0.026391
0,0.023577
0,0.021614
0,0.020264
0,0.018147
0,0.026699
0,0.018004
0,0.019296
0,0.019860
0,0.019854
0,0.017036
0,0.018617
0,0.018287
0,0.017051
0,0.022022
0,0.018687
0,0.018090
0,0.020089
0,0.016199
0,0.021015
0,0.026018
0,0.022511
0,0.023933
0,0.020420
0,0.016822
0,0.026262
0,0.018558
0,0.018553
0,0.017914
0,0.016909
0,0.020705
0,0.029333
0,0.027665
0,0.019344
0,0.018330
0,0.016089
0,0.017327
0,0.019882
0,0.019298
0,0.018697
0,0.021345
0,0.019504
0,0.018427
0,0.019107
0,0.016140
0,0.025764
0,0.022260
0,0.018582
0,0.023775
0,0.021360
0,0.023964
0,0.021748
0,0.022321
0,0.017944
0,0.021880
0,0.018101
0,0.017087
0,0.018621
0,0.017316
0,0.018202
0,0.025989
0,0.025654
0,0.028505
0,0.021521
0,0.023749
0,0.017345
0,0.018605
0,0.021303
0,0.017205
0,0.019069
0,0.017556
0,0.019039
0,0.019552
0,0.015958
0,0.017897
0,0.017957
0,0.017589
0,0.018541
0,0.019671
0,0.018919
0,0.018860
0,0.018237
0,0.020883
0,0.026151
0,0.033927
0,0.021674
0,0.019174
0,0.023619
0,0.016693
0,0.019121
0,0.018069
0,0.018119
0,0.024580
0,0.024605
0,0.024711
0,0.024692
0,0.022360
0,0.015954
0,0.018264
0,0.019259
0,0.019375
0,0.018113
0,0.019387
0,0.024404
0,0.022955
0,0.016390
0,0.020383
0,0.019565
0,0.018539
0,0.021136
0,0.022281
0,0.028148
0,0.020676
0,0.019689
0,0.020396
0,0.019765
0,0.019322
0,0.019388
0,0.017241
0,0.020695
0,0.022231
0,0.026275
0,0.023002
0,0.027623
0,0.018217
0,0.021519
0,0.018850
0,0.019477
0,0.017095
0,0.019109
0,0.018227
0,0.020593
0,0.016388
0,0.019040
0,0.019010
0,0.017877
0,0.020080
0,0.019495
0,0.019999
0,0.022673
0,0.019313
0,0.019039
0,0.018861
0,0.032691
0,0.026510
0,0.024333
0,0.021124
0,0.016015
0,0.018113
0,0.020173
0,0.020638
0,0.019158
0,0.016613
0,0.017278
0,0.016916
0,0.024698
0,0.028278
0,0.019988
0,0.020049
0,0.017481
0,0.019001
0,0.018328
0,0.018090
0,0.025205
0,0.022179
0,0.019895
0,0.020755
0,0.019880
0,0.018685
0,0.017324
0,0.019197
0,0.018888
0,0.018099
0,0.020048
0,0.020052
0,0.019825
0,0.019750
0,0.018399
0,0.020030
0,0.019131
0,0.018923
0,0.017394
0,0.019479
0,0.030690
0,0.029520
0,0.020486
0,0.021351
0,0.023070
0,0.019578
0,0.021380
0,0.019613
0,0.024719
0,0.024211
0,0.023447
0,0.019737
0,0.018148
0,0.015801
0,0.016676
0,0.018127
0,0.019356
0,0.015881
0,0.017685
0,0.025143
0,0.024286
0,0.019373
0,0.018139
0,0.020393
0,0.017849
0,0.017915
0,0.019973
0,0.016399
0,0.017782
0,0.020873
0,0.017818
0,0.020974
0,0.020039
0,0.017597
0,0.017706
0,0.018713
0,0.017550
0,0.021130
0,0.018581
0,0.017409
0,0.026810
0,0.032419
0,0.019667
0,0.020029
0,0.019974
0,0.016618
0,0.019908
0,0.018284
0,0.018259
0,0.019947
0,0.028875
0,0.024101
0,0.020297
0,0.017186
0,0.019389
0,0.017994
0,0.021639
0,0.017763
0,0.018719
0,0.026935
0,0.019051
0,0.023041
0,0.018613
0,0.018832
0,0.019033
0,0.026260
0,0.025366
0,0.020676
0,0.021688
0,0.019534
0,0.021699
0,0.016660
0,0.017512
0,0.016793
0,0.020806
0,0.029355
0,0.025451
0,0.020309
0,0.027383
0,0.018752
0,0.019898
0,0.018255
0,0.016500
0,0.021064
0,0.017632
0,0.019548
0,0.019168
0,0.017260
0,0.018543
0,0.017259
0,0.019630
0,0.017611
0,0.019088
0,0.018761
0,0.021468
0,0.019572
0,0.028559
0,0.021296
0,0.029253
0,0.021861
0,0.021252
0,0.020286
0,0.016591
0,0.017942
0,0.016901
0,0.018676
0,0.021323
0,0.028436
0,0.024641
0,0.020060
0,0.018655
0,0.015647
0,0.016978
0,0.018240
0,0.017478
0,0.018622
0,0.018145
0,0.017414
0,0.027387
0,0.017346
0,0.020513
0,0.022743
0,0.019356
0,0.016313
0,0.018720
0,0.020932
0,0.024561
0,0.025576
0,0.023987
0,0.020777
0,0.015989
0,0.017861
0,0.016738
0,0.015758
0,0.019430
0,0.021637
0,0.026326
0,0.031496
0,0.021775
0,0.021653
0,0.016858
0,0.018661
0,0.017986
0,0.019802
0,0.020442
0,0.017959
0,0.018942
0,0.018159
0,0.018668
0,0.020123
0,0.016964
0,0.020140
0,0.020570
0,0.017952
0,0.028611
0,0.020660
0,0.023193
0,0.032790
0,0.026079
0,0.018279
0,0.018132
0,0.015785
0,0.016591
0,0.018235
0,0.020020
0,0.019137
0,0.016660
0,0.021313
0,0.031714
0,0.020928
0,0.019544
0,0.015624
0,0.017178
0,0.019040
0,0.020587
0,0.019909
0,0.018295
0,0.023564
0,0.022675
0,0.018103
0,0.017745
0,0.018162
0,0.017637
0,0.017829
0,0.020034
0,0.017844
0,0.021804
0,0.020562
0,0.023311
0,0.026669
0,0.021036
0,0.020327
0,0.016942
0,0.020783
0,0.017972
0,0.019820
0,0.018528
0,0.027694
0,0.021403
0,0.016955
0,0.023820
0,0.018958
0,0.019608
0,0.022408
0,0.020098
0,0.022866
0,0.024165
0,0.020768
0,0.021240
0,0.019738
0,0.020904
0,0.018206
0,0.020006
0,0.020304
0,0.021302
0,0.022028
0,0.029256
0,0.023113
0,0.019588
0,0.018456
0,0.024843
0,0.017875
0,0.022875
0,0.016352
0,0.025163
0,0.019527
0,0.016390
0,0.021895
0,0.016718
0,0.019901
0,0.024506
0,0.026051
0,0.022794
0,0.019738
0,0.017475
0,0.026677
0,0.020582
0,0.019471
0,0.021765
0,0.027618
0,0.027768
0,0.019137
0,0.016575
0,0.016944
0,0.018501
0,0.018750
0,0.019460
0,0.019651
0,0.024178
0,0.018444
0,0.018522
0,0.021402
0,0.018540
0,0.023631
0,0.024046
0,0.024096
0,0.019585
0,0.020692
0,0.017900
0,0.019555
0,0.020623
0,0.020432
0,0.018234
0,0.017192
0,0.019934
0,0.019589
0,0.017781
0,0.019171
0,0.018525
0,0.017645
0,0.023407
0,0.026456
0,0.023102
0,0.020347
0,0.031317
0,0.022569
0,0.021180
0,0.022719
0,0.020365
0,0.020929
0,0.021551
0,0.022844
0,0.021106
0,0.019031
0,0.018314
0,0.016645
0,0.018811
0,0.019688
0,0.016608
0,0.020171
0,0.017736
0,0.020536
0,0.021080
0,0.027403
0,0.033025
0,0.023107
0,0.017128
0,0.017495
0,0.018767
0,0.019383
0,0.018252
0,0.019593
0,0.016086
0,0.018580
0,0.019756
0,0.018143
0,0.018639
0,0.019171
0,0.019135
0,0.021106
0,0.016690
0,0.017795
0,0.021148
0,0.026208
0,0.027637
0,0.021224
0,0.022733
0,0.023111
0,0.022666
0,0.017287
0,0.017082
0,0.017494
0,0.016062
0,0.019769
0,0.024109
0,0.019034
0,0.025783
0,0.024099
0,0.023563
0,0.017483
0,0.018249
0,0.017738
0,0.023863
0,0.022214
0,0.019846
0,0.017676
0,0.019391
0,0.018921
0,0.021353
0,0.019594
0,0.019160
0,0.017567
0,0.017691
0,0.022657
0,0.026203
0,0.022544
0,0.023884
0,0.019548
0,0.022345
0,0.018588
0,0.019432
0,0.016591
0,0.033440
0,0.030076
0,0.039339
0,0.023122
0,0.022545
0,0.021459
0,0.022860
0,0.022310
0,0.020688
0,0.022737
0,0.018159
0,0.022280
0,0.024603
0,0.023521
0,0.022764
0,0.024729
0,0.027821
0,0.034430
0,0.025627
0,0.022494
0,0.024914
0,0.027847
0,0.029766
0,0.025211
0,0.022174
0,0.032033
0,0.020371
0,0.022391
0,0.029005
0,0.028390
0,0.029987
0,0.039055
0,0.024799
0,0.023601
0,0.022751
0,0.026124
0,0.023471
0,0.022738
0,0.023036
0,0.030299
0,0.027780
0,0.022101
0,0.020318
0,0.024389
0,0.023085
0,0.021559
0,0.027313
0,0.034674
0,0.022819
0,0.020143
0,0.021481
0,0.030357
0,0.021971
0,0.023218
0,0.021888
0,0.029057
0,0.034104
0,0.024519
0,0.022955
0,0.025915
0,0.019882
0,0.021136
0,0.024124
0,0.027996
0,0.025057
0,0.023373
0,0.029767
0,0.023364
0,0.027474
0,0.026189
0,0.026116
0,0.027909
0,0.022909
0,0.023257
0,0.032162
0,0.024692
0,0.017470
0,0.018609
0,0.016579
0,0.016885
0,0.047208
0,0.023350
0,0.021873
0,0.022986
0,0.032165
0,0.027689
0,0.021053
0,0.020910
0,0.022554
0,0.020487
0,0.019132
0,0.022298
0,0.026809
0,0.020859
0,0.022143
0,0.024305
0,0.036354
0,0.019863
0,0.021388
0,0.023062
0,0.024627
0,0.022426
0,0.025958
0,0.022104
0,0.017970
0,0.036376
0,0.029405
0,0.033943
0,0.027089
0,0.032163
0,0.033856
0,0.037961
0,0.027666
0,0.040542
0,0.028899
0,0.022790
0,0.021733
0,0.023521
0,0.024414
0,0.024088
0,0.022544
0,0.023015
0,0.022443
0,0.021566
0,0.022972
0,0.024830
0,0.024402
0,0.029629
0,0.029177
0,0.018905
0,0.028544
0,0.024068
0,0.019703
0,0.020315
0,0.022216
0,0.025168
0,0.024366
0,0.023282
0,0.028112
0,0.031391
0,0.024392
0,0.030415
0,0.030483
0,0.025387
0,0.033292
0,0.027391
0,0.022998
0,0.026123
0,0.024675
0,0.023739
0,0.021853
0,0.017591
0,0.022204
0,0.025088
0,0.026216
0,0.019411
0,0.018616
0,0.017753
0,0.019526
0,0.027368
0,0.024169
0,0.021093
0,0.019512
0,0.020603
0,0.023460
0,0.017160
0,0.020446
0,0.018891
0,0.017789
0,0.022740
0,0.024608
0,0.024061
0,0.020881
0,0.020490
0,0.017472
0,0.018501
0,0.018536
0,0.017440
0,0.018720
0,0.028711
0,0.018687
0,0.019329
0,0.028149
0,0.025832
0,0.018962
0,0.019235
0,0.017219
0,0.017944
0,0.019817
0,0.017343
0,0.018319
0,0.020917
0,0.018049
0,0.020783
0,0.024081
0,0.017363
0,0.020492
0,0.017916
0,0.028145
0,0.020423
0,0.026653
0,0.023212
0,0.021872
0,0.020100
0,0.017040
0,0.017238
0,0.020927
0,0.018677
0,0.020241
0,0.016147
0,0.018415
0,0.026132
0,0.029492
0,0.020883
0,0.016712
0,0.022201
0,0.016826
0,0.024063
0,0.023235
0,0.018937
0,0.019760
0,0.019673
0,0.019813
0,0.019248
0,0.018342
0,0.015834
0,0.020885
0,0.027388
0,0.025688
0,0.020831
0,0.019245
0,0.022874
0,0.020858
0,0.020094
0,0.018564
0,0.018365
0,0.018670
0,0.034848
0,0.027203
0,0.021230
0,0.020631
0,0.018078
0,0.019212
0,0.017389
0,0.017164
0,0.019606
0,0.025662
0,0.022136
0,0.020778
0,0.019035
0,0.018404
0,0.020683
0,0.018795
0,0.016409
0,0.017101
0,0.020067
0,0.027366
0,0.020141
0,0.020115
0,0.022502
0,0.026676
0,0.022577
0,0.018740
0,0.018908
0,0.019813
0,0.019842
0,0.019727
0,0.017666
0,0.016515
0,0.018790
0,0.023925
0,0.020009
0,0.026960
0,0.023817
0,0.022068
0,0.025396
0,0.020838
0,0.016702
0,0.019634
0,0.023318
0,0.017522
0,0.020436
0,0.018412
0,0.018903
0,0.021809
0,0.026814
0,0.022881
0,0.021223
0,0.020206
0,0.022083
0,0.016878
0,0.019786
0,0.018094
0,0.020207
0,0.029914
0,0.030409
0,0.023740
0,0.019125
0,0.021019
0,0.020112
0,0.018440
0,0.017120
0,0.016762
0,0.023237
0,0.019900
0,0.021408
0,0.015934
0,0.018654
0,0.020322
0,0.019218
0,0.019261
0,0.019072
0,0.019518
0,0.022873
0,0.035547
0,0.021023
0,0.017426
0,0.016743
0,0.021484
0,0.015989
0,0.019012
0,0.017849
0,0.021060
0,0.026703
0,0.024131
0,0.022221
0,0.017960
0,0.017089
0,0.019490
0,0.017857
0,0.017185
0,0.018007
0,0.021031
0,0.026230
0,0.022836
0,0.021217
0,0.018595
0,0.018751
0,0.020484
0,0.020118
0,0.019040
0,0.017864
0,0.017188
0,0.020828
0,0.022718
0,0.017188
0,0.027281
0,0.018752
0,0.018663
0,0.017179
0,0.016275
0,0.019713
0,0.017397
0,0.020468
0,0.028562
0,0.019050
0,0.019819
0,0.019216
0,0.022474
0,0.017374
0,0.017955
0,0.018053
0,0.018283
0,0.021272
0,0.025213
0,0.017157
0,0.018311
0,0.019601
0,0.022238
0,0.021575
0,0.015925
0,0.019268
0,0.019674
0,0.019547
0,0.026542
0,0.019496
0,0.020577
0,0.019655
0,0.022476
0,0.021063
0,0.019120
0,0.020031
0,0.021786
0,0.030208
0,0.022568
0,0.019955
0,0.022112
0,0.019855
0,0.018220
0,0.017253
0,0.019144
0,0.026370
0,0.033819
0,0.022531
0,0.019527
0,0.018104
0,0.021693
